rowID,studyID,armID,study_name,manga,study_year,pub_year,drug_name,Ntotal,Published,age_mean,age_sd,_Female,Dosing_schedule,Dose_range,Sponsoredbythisdrugcompanyo,Investigational_Comparator,ascale,baseline_mean,V,mean_efficacy,Imputation,Responders,IMPUTEDresp,Unpublished,Recruitment,type,Patient_status,Placebo_run_in,weeks,Rescue_med,Sequence_generation,Allocation_concealment,Blinding_participant,Blinding_therapist,Blinding_assessor,AP,Selective_reporting_bias,dropoutSTUDY,dropoutARM,dropoutDIFF,OverallRoB,PLAresp,Narms,PLAprop,Overall_arm_RoB,bipolar,PC,PLAprob,PC2,PC3,t,RiskOfBias
n35,297,2,Cohn1996 (FDA CN104-006-2),0,1996,1996,Plac,43,R from pub data and no or inadequate unpub data,39,12,1,Flexible,Licensed,No,Comparator,HAMD17,23,8,-9,LOCF,15,0,Yes,North America,Single center,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,1,1,0,0,1,Plac,l
n34,297,1,Cohn1996 (FDA CN104-006-2),0,1996,1996,nefa,43,R from pub data and no or inadequate unpub data,39,13,1,Flexible,Licensed,Yes,Investigational,HAMD17,23,8,-12,LOCF,25,0,Yes,North America,Single center,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,1,1,0,0,1,nefa,l
n42,300,3,03A0A-004A (FDA),0,,,Plac,80,No pub data and R from unpub data,37,,1,Flexible,Licensed,No,Comparator,HAMD17,24,6,-9,LOCF,28,1,Yes,North America,Multi-center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
n41,300,2,03A0A-004A (FDA),0,,,nefa,80,No pub data and R from unpub data,40,,1,Flexible,Licensed,Yes,Investigational,HAMD17,24,6,-10,LOCF,29,1,Yes,North America,Multi-center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,1,1,0,0,1,nefa,l
p004,305,2,PAR 29060.318 (HP/82/64A),0,1983,,amit,12,Inadequate pub data and R from unpub data,50,8,1,Fixed,Licensed,No,Comparator,,,,,Others,3,0,Yes,Europe,Single center,Inpatients only,Yes,7,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,amit,l
p003,305,1,PAR 29060.318 (HP/82/64A),0,1983,,paro,9,Inadequate pub data and R from unpub data,47,10,1,Fixed,Licensed,Yes,Investigational,,,,,Others,4,0,Yes,Europe,Single center,Inpatients only,Yes,7,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
p008,307,2,PAR 29060.310 (HP 81/85A),0,1984,,amit,13,Inadequate pub data and R from unpub data,44,10,1,Fixed,Licensed,No,Comparator,,,,,Others,5,0,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,7,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,amit,l
p007,307,1,PAR 29060.310 (HP 81/85A),0,1984,,paro,10,Inadequate pub data and R from unpub data,39,12,1,Fixed,Licensed,Yes,Investigational,,,,,Others,2,0,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,7,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
p012,309,2,PAR 01 001 (GSK & FDA),0,1985,1989,Plac,25,No pub data and R from unpub data,44,,0,Flexible,Licensed,No,Comparator,HAMD21,28,6,-11,Others,8,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
p011,309,1,PAR 01 001 (GSK & FDA),0,1985,1989,paro,25,No pub data and R from unpub data,42,,0,Flexible,Licensed,Yes,Investigational,HAMD21,28,6,-13,Others,11,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,paro,l
p016,311,2,PAR 29060/281 ,0,1985,,amit,80,No pub data and R from unpub data,38,13,1,Flexible,Licensed,No,Comparator,HAMD21,27,6,12,Others/Unclear,43,1,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,amit,l
p015,311,1,PAR 29060/281 ,0,1985,,paro,82,No pub data and R from unpub data,40,13,1,Fixed,Licensed,Yes,Investigational,HAMD21,28,6,16,Others/Unclear,30,1,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,High risk,0,0,0,0,0,paro,l
p018,312,2,PAR MDUK 032,0,1986,,amit,30,No pub data and R from unpub data,46,12,,Flexible,Licensed,No,Comparator,HAMD17,23,8,12,Others,14,1,Yes,,Multi-center,Outpatients only,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,amit,l
p017,312,1,PAR MDUK 032,0,1986,,paro,29,No pub data and R from unpub data,43,12,,Flexible,Licensed,Yes,Investigational,HAMD17,24,8,12,Others,15,1,Yes,,Multi-center,Outpatients only,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
p020,313,2,PAR 279 MDUK,0,1986,,Plac,10,No pub data and R from unpub data,52,17,1,Fixed,Licensed,No,Comparator,HAMDunspecified,22,6,16,Others,5,0,Yes,Europe,Multi-center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,1,3,0,Moderate risk,0,1,0,0,1,Plac,l
p019,313,1,PAR 279 MDUK,0,1986,,paro,19,No pub data and R from unpub data,40,18,1,Fixed,Licensed,Yes,Investigational,HAMDunspecified,23,6,14,Others,12,0,Yes,Europe,Multi-center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,paro,l
p022,314,2,"Dunbar1993a (Claghorn1992, Rickels1989, Rickels1992, PAR 02-001 - FDA)",0,1986,1993,Plac,56,R can come both from pub and unpub data and match,46,,1,Flexible,Licensed,No,Comparator,HAMD21,26,6,-7,Others,16,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
p021,314,1,"Dunbar1993a (Claghorn1992, Rickels1989, Rickels1992, PAR 02-001 - FDA)",0,1986,1993,paro,55,R can come both from pub and unpub data and match,43,,1,Flexible,Licensed,Yes,Investigational,HAMD21,27,6,-12,Others,27,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,paro,l
p024,315,2,"Dunbar1993b  (Claghorn1992, PAR 02-002 - FDA)",0,1986,1993,Plac,36,R can come both from pub and unpub data but do not match,36,,0,Flexible,Licensed,No,Comparator,HAMD21,25,6,-6,Others,8,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,1,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
p023,315,1,"Dunbar1993b  (Claghorn1992, PAR 02-002 - FDA)",0,1986,1993,paro,36,R can come both from pub and unpub data but do not match,35,,0,Flexible,Licensed,Yes,Investigational,HAMD21,25,6,-11,Others,15,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,paro,l
p026,316,2,"Dunbar1993c  (Smith1992, PAR 02-003 - FDA)",0,1986,1993,Plac,38,R can come both from pub and unpub data but do not match,45,,1,Flexible,Licensed,No,Comparator,HAMD21,29,6,-8,Others,10,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,1,1,0,Moderate risk,0,2,0,Moderate risk,0,1,1,1,0,Plac,l
p025,316,1,"Dunbar1993c  (Smith1992, PAR 02-003 - FDA)",0,1986,1993,paro,39,R can come both from pub and unpub data but do not match,45,,0,Flexible,Licensed,Yes,Investigational,HAMD21,29,6,-10,Others,13,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,High risk,0,1,1,1,0,paro,l
p028,317,2,Feighner1993a (Feighner 1989c PAR 03 001 - FDA),0,1986,1993,Plac,40,R can come both from pub and unpub data and match,42,,1,Flexible,Licensed,No,Comparator,HAMD21,25,6,-4,Others,5,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p027,317,1,Feighner1993a (Feighner 1989c PAR 03 001 - FDA),0,1986,1993,paro,40,R can come both from pub and unpub data and match,43,,1,Flexible,Licensed,Yes,Investigational,HAMD21,25,6,-11,Others,20,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,paro,l
p030,318,2,Feighner1993b (Cohn1990 Cohn1992 PAR 03 002 - FDA),0,1986,1993,Plac,40,R can come both from pub and unpub data and match,41,,0,Flexible,Licensed,No,Comparator,HAMD21,27,6,-5,Others,6,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p029,318,1,Feighner1993b (Cohn1990 Cohn1992 PAR 03 002 - FDA),0,1986,1993,paro,40,R can come both from pub and unpub data and match,42,,1,Flexible,Licensed,Yes,Investigational,HAMD21,26,6,-9,Others,9,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,1,0,Moderate risk,,3,0,High risk,0,1,0,0,1,paro,l
p032,319,2,Feighner1993c (PAR 03 003 - FDA),0,1986,1993,Plac,42,Inadequate pub data and R from unpub data,41,,1,Flexible,Licensed,No,Comparator,HAMD21,27,6,-10,Others,14,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p031,319,1,Feighner1993c (PAR 03 003 - FDA),0,1986,1993,paro,41,Inadequate pub data and R from unpub data,40,,1,Flexible,Licensed,Yes,Investigational,HAMD21,26,6,-10,Others,17,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,1,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,paro,l
p034,320,2,Feighner1993d (Shrivastava1992 PAR 03 004 - FDA),0,1986,1993,Plac,40,R can come both from pub and unpub data but do not match,35,,0,Flexible,Licensed,No,Comparator,HAMD21,27,6,-7,Others,9,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p033,320,1,Feighner1993d (Shrivastava1992 PAR 03 004 - FDA),0,1986,1993,paro,40,R can come both from pub and unpub data but do not match,38,,0,Flexible,Licensed,Yes,Investigational,HAMD21,28,6,-12,Others,16,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,High risk,0,1,0,0,1,paro,l
p036,321,2,Feighner1993e (Peselow1989 PAR 03 005 - FDA),0,1986,1993,Plac,42,Inadequate pub data and R from unpub data,45,,0,Flexible,Licensed,No,Comparator,HAMD21,27,6,-4,Others,12,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p035,321,1,Feighner1993e (Peselow1989 PAR 03 005 - FDA),0,1986,1993,paro,40,Inadequate pub data and R from unpub data,44,,0,Flexible,Licensed,Yes,Investigational,HAMD21,26,6,-10,Others,16,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,paro,l
p038,322,2,Feighner1993f (Fabre1992 PAR 03 006 - FDA),0,1986,1993,Plac,40,R can come both from pub and unpub data but do not match,36,,1,Flexible,Licensed,No,Comparator,HAMD21,29,6,-3,Others,3,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p037,322,1,Feighner1993f (Fabre1992 PAR 03 006 - FDA),0,1986,1993,paro,40,R can come both from pub and unpub data but do not match,36,,1,Flexible,Licensed,Yes,Investigational,HAMD21,30,6,-9,Others,12,0,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,1,0,Moderate risk,,3,0,High risk,0,1,0,0,1,paro,l
p040,323,2,29060 07 001,0,1987,,Plac,12,No pub data and R from unpub data,45,,0,Flexible,Licensed,No,Comparator,HAMD21,28,6,-11,Others,4,1,Yes,North America,Multi-center,Inpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
p039,323,1,29060 07 001,0,1987,,paro,13,No pub data and R from unpub data,40,,1,Flexible,Licensed,Yes,Investigational,HAMD21,31,6,-13,Others,5,1,Yes,North America,Multi-center,Inpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,High risk,0,1,0,0,1,paro,l
p043,324,2,Kuhs1989 (MDUK_29060_III_85_043),0,1987,1989,amit,12,R can come both from pub and unpub data but do not match,39,12,1,Fixed,Licensed,No,Comparator,HAMD21,25,6,15,Others,4,1,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,amit,l
p042,324,1,Kuhs1989 (MDUK_29060_III_85_043),0,1987,1989,paro,12,R can come both from pub and unpub data but do not match,39,12,1,Fixed,Licensed,Yes,Investigational,HAMD21,25,6,9,Others,7,1,Yes,Europe,Single center,Other/Unclear/Not stated,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
p045,325,2,"Dunbar1993d (Kiev1992, PAR 02-004 - FDA)",0,1987,1993,Plac,41,R can come both from pub and unpub data but do not match,40,,1,Flexible,Licensed,No,Comparator,HAMD21,28,6,-8,Others,7,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,1,1,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
p044,325,1,"Dunbar1993d (Kiev1992, PAR 02-004 - FDA)",0,1987,1993,paro,40,R can come both from pub and unpub data but do not match,35,,0,Flexible,Licensed,Yes,Investigational,HAMD21,29,6,-13,Others,15,1,Yes,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,paro,l
p046,326,1,Guillibert1989 (PAR 290 MDF 29060 1727 M),0,1988,1989,clom,39,R can come both from pub and unpub data but do not match,68,6,,Fixed,Licensed,No,Comparator,HAMD21,28,6,-17,Others,28,0,Yes,Europe,Multi-center,Other/Unclear/Not stated,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,clom,l
p047,326,2,Guillibert1989 (PAR 290 MDF 29060 1727 M),0,1988,1989,paro,40,R can come both from pub and unpub data but do not match,69,5,,Fixed,Licensed,Yes,Investigational,HAMD21,28,6,-15,Others,26,0,Yes,Europe,Multi-center,Other/Unclear/Not stated,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
p048,327,1,Pelicier1993 (PAR MDED/29060/III/86/1728M291),0,1988,1993,clom,42,R can come both from pub and unpub data and match,70,9,,Fixed,Licensed,No,Comparator,MADRS,30,5,16,Others,25,0,Yes,Europe,Multi-center,Outpatients only,Unclear,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,,,Moderate risk,,,0,Moderate risk,0,0,0,0,0,clom,l
p049,327,2,Pelicier1993 (PAR MDED/29060/III/86/1728M291),0,1988,1993,paro,41,R can come both from pub and unpub data and match,71,8,,Fixed,Licensed,Yes,Investigational,MADRS,30,5,14,Others,29,0,Yes,Europe,Multi-center,Outpatients only,Unclear,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,,,Moderate risk,,,0,Moderate risk,0,0,0,0,0,paro,l
p051,328,2,Miller1989 (MDUK/29060/III/82/006 (PAR-274) PAR UK 06 - FDA),0,1988,1989,Plac,25,R can come both from pub and unpub data but do not match,43,12,,Fixed,Licensed,No,Comparator,HAMD21,24,4,-6,Others,5,1,Yes,Europe,Single center,Outpatients only,Unclear,4,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Unclear risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
